,bedroom,bathrooms,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage,no_room,pooja_room,study_room,others,servant_room,store_room,maintenance_amt,brok_amt,deposit_amt,mnt_amt,rent
113,1,2,600.0,Unfurnished,Family Only,"Venkatesh Oxy Ultima, Wagholi, , Pune, Maharashtra",6,No Direction,Not provided,No,No,1,None,None,11,2,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,40000,0.0,7333.0
114,2,2,0.0,Unfurnished,All,"Xrbia Hinjewadi, Hinjewadi, , Pune, Maharashtra",3,South-West,Vitrified,Yes,No,1,None,None,11,1,0,0,5 to 10 Year Old,0,0,0,0,0,1,0,0,2,0.0,5672.0
115,3,2,1500.0,Furnished,Family Only,"Brahmanand soceity, Boat Club Road, , Pune, Maharashtra",4,North-East,Granite,Yes,No,1,None,None,6,1,0,2,5 to 10 Year Old,0,0,0,0,0,1,Maintenance 5000/ (/ month,45000,6,5000.0,72207.0
116,1,2,500.0,Unfurnished,Family Only,"Venkatesh Oxy Ultima, Wagholi, , Pune, Maharashtra",3,West,Not provided,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,25000,0.0,6484.0
117,1,1,0.0,Unfurnished,Family Only,"Jagdish Agashe Sheetal Baug Society, Bhosari, , Pune, Maharashtra",2,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,15000,0.0,4430.0
118,2,2,870.0,Semifurnished,All,"Duville Riverdale Heights, Kharadi, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,11,1,0,2,0 to 1 Year Old,1,0,0,0,0,0,0,20000,50000,0.0,21118.0
119,2,2,0.0,Semifurnished,Family Only,"Akurdi, , Pune, Maharashtra",2,No Direction,Not provided,No,No,1,None,None,0,0,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,1,0.0,14412.0
120,1,1,646.0,Semifurnished,All,"Elite Dreams, Hadapsar, , Pune, Maharashtra",1,East,Ceramic,Yes,Yes,1,None,Yes,11,1,0,2,0 to 1 Year Old,1,0,0,0,0,0,0,0,25000,0.0,7102.0
121,2,2,702.0,Furnished,All,"Saptsiddh Savali Saffron, Keshav Nagar, , Pune, Maharashtra",1,West,Vitrified,No,No,1,None,None,11,1,0,1,Under Construction,1,0,0,0,0,0,0,0,3,0.0,22098.0
122,1,1,510.0,Furnished,Family Only,"Barate Prestige, Warje Malwadi, , Pune, Maharashtra",4,No Direction,Not provided,No,No,1,None,None,11,2,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,30000,0.0,8733.0
123,2,2,850.0,Unfurnished,All,"Lohia Vallonia, Bavdhan, , Pune, Maharashtra",7,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 1/ (/ month,23000,70000,1.0,23462.0
124,2,1,1000.0,Semifurnished,All,"Mithila Bhavan, Kalewadi, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,30000,0.0,12953.0
125,2,2,750.0,Unfurnished,All,"Rudransh Anandwan Apartment, Baramati, , Pune, Maharashtra",4,No Direction,Not provided,Yes,No,0,None,Yes,0,1,1,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0.0,15302.0
126,1,1,500.0,Semifurnished,All,"Magarpatta Heliconia, Magarpatta, , Pune, Maharashtra",8,North,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,14000,3,0.0,11440.0
127,1,1,0.0,Unfurnished,Family Only,"Omkar Bliss, Wagholi, , Pune, Maharashtra",3,North-West,Ceramic,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,15000,0.0,4762.0
128,1,1,0.0,Unfurnished,All,"Vilas Javdekar Palash Boulevard, Pirangut, , Pune, Maharashtra",3,North,Not provided,Yes,No,1,None,Yes,11,1,0,2,1 to 5 Year Old,0,0,0,1,0,0,0,0,30000,0.0,3393.0
129,2,2,980.0,Semifurnished,Family Only,"Magarpatta City Daffodils, Magarpatta, , Pune, Maharashtra",1,North-West,Vitrified,Yes,No,1,None,Yes,11,1,0,2,10+ Year Old,1,0,0,0,0,0,0,0,6,0.0,24018.0
130,2,2,900.0,Unfurnished,Family Only,"Aishwarya Greens Society, Hadapsar, Near Fursungi Power House, , Pune, Maharashtra",7,North,Vitrified,Yes,No,0,None,None,12,1,1,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,3,0.0,14321.0
131,2,2,600.0,Unfurnished,All,"Bhoomi Blessings, Tapkir Nagar, , Pune, Maharashtra",3,East,Not provided,Yes,No,1,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,40000,0.0,12701.0
132,1,1,400.0,Semifurnished,Family Only,"Vishal Srushti Residency, Vadgaon Sheri, , Pune, Maharashtra",2,South-East,Not provided,Yes,No,1,None,None,0,0,1,2,0 to 1 Year Old,1,0,0,0,0,0,0,0,25000,0.0,9263.0
133,1,1,550.0,Unfurnished,Family Only,"Aundh Road, , Pune, Maharashtra",1,No Direction,Not provided,No,No,0,None,None,11,1,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0.0,6550.0
134,2,2,0.0,Unfurnished,Family Only,"VM Vishwavihar, Ambegaon, , Pune, Maharashtra",8,East,Not provided,Yes,No,1,None,None,0,0,0,2,1 to 5 Year Old,0,0,0,1,0,0,Maintenance 3000/ (/ month,0,40000,3000.0,10808.0
135,2,2,790.0,Semifurnished,Family Only,"Westwing Baner, Baner, , Pune, Maharashtra",2,East,Vitrified,Yes,No,1,None,None,11,1,0,1,5 to 10 Year Old,0,0,0,1,0,0,Maintenance 1/ (/ month,0,50000,1.0,14763.0
136,1,1,0.0,Furnished,Bachelors (Women Only),"Shri Shankar Nagari, Shastri Nagar, VANAZ, , Pune, Maharashtra",0,East,Ceramic,Yes,Yes,1,None,None,24,1,1,0,10+ Year Old,1,0,0,0,0,0,0,0,30000,0.0,11909.0
137,2,2,0.0,Unfurnished,All,"poorna apartment, Pimpri Chinchwad, , Pune, Maharashtra",3,No Direction,Not provided,No,No,0,None,None,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,3,0.0,11349.0
138,3,3,1250.0,Unfurnished,Family Only,"Nyati Environ, Tingre Nagar, , Pune, Maharashtra",3,East,Vitrified,Yes,No,1,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,30000,90000,0.0,39652.0
139,2,3,0.0,Unfurnished,Family Only,"Kamdhenu Mira 1, Chinchwad, , Pune, Maharashtra",4,East,Vitrified,Yes,No,1,None,Yes,12,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,70000,0.0,19676.0
140,2,2,890.0,Semifurnished,"Family , Bachelors (Women Only)","La Salette Apartments, Magarpatta, , Pune, Maharashtra",6,East,Vitrified,Yes,No,1,None,None,11,1,0,1,10+ Year Old,1,0,0,0,0,0,0,24000,50000,0.0,25423.0
141,1,1,540.0,Semifurnished,All,"Saffron Saad Residency, Hinjewadi, , Pune, Maharashtra",0,North,Vitrified,Yes,No,1,None,Yes,11,2,0,1,0 to 1 Year Old,1,0,0,0,0,0,0,0,15000,0.0,6166.0
142,1,1,550.0,Unfurnished,All,"Aple Ghar Society, Tulaja Bhawani Nagar, , Pune, Maharashtra",1,East,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,15000,0.0,6218.0
143,1,1,459.0,Unfurnished,All,"Atharva Purva, Hadapsar, , Pune, Maharashtra",3,East,Vitrified,Yes,Yes,1,None,None,11,1,0,2,1 to 5 Year Old,0,0,0,1,0,0,0,8500,3,0.0,4575.0
144,3,3,1550.0,Semifurnished,All,"Balewadi Phata, , Pune, Maharashtra",0,East,Vitrified,No,No,1,Yes,Yes,11,1,0,1,5 to 10 Year Old,0,0,1,0,0,0,Maintenance 1/ (/ month,35000,100000,1.0,60734.0
145,1,1,495.0,Unfurnished,All,"Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",2,North,Ceramic,Yes,No,1,None,None,11,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,10000,3,0.0,6483.0
146,2,2,750.0,Semifurnished,All,"Malhar Market Apartment, Hadapsar Gaon, , Pune, Maharashtra",4,West,Vitrified,No,No,1,None,None,11,2,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 500/ (/ month,0,30000,500.0,14412.0
147,3,3,1200.0,Semifurnished,Family Only,"Yogesh Gandharv Excellencee, Moshi, , Pune, Maharashtra",1,East,Vitrified,No,No,1,None,None,11,1,1,1,1 to 5 Year Old,1,0,0,0,0,0,0,15000,40000,0.0,21831.0
148,1,1,250.0,Unfurnished,All,"Dive's house, lane no. 11,swami samarth nagar , sathe wasti , lohegoan, pune 411047., , Pune, Maharashtra",1,No Direction,Others,No,No,2,None,Yes,12,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,3299.0
149,1,2,0.0,Semifurnished,Family Only,"GK Royale Hills, Ravet, , Pune, Maharashtra",4,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0.0,8491.0
150,2,2,850.0,Semifurnished,All,"Park Express, Balewadi, , Pune, Maharashtra",5,West,Vitrified,Yes,No,1,None,Yes,11,1,0,1,1 to 5 Year Old,0,0,0,1,0,0,0,20000,0,0.0,16738.0
151,2,2,789.0,Semifurnished,All,"Bhandari Savannah, Wagholi, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,2,1 to 5 Year Old,0,0,0,0,0,1,0,12000,36000,0.0,14103.0
152,1,1,0.0,Furnished,All,"Karia Konark Orchid, Wagholi, , Pune, Maharashtra",1,East,Ceramic,Yes,No,1,None,Yes,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,50000,0.0,13021.0
153,1,1,0.0,Unfurnished,All,"ranga appartment, Katraj, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,0,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0.0,2975.0
154,1,1,25.12,Unfurnished,All,"Sara Sanskruti, Kharabwadi, , Pune, Maharashtra",9,East,Vitrified,Yes,No,0,None,None,12,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,3,0.0,3571.0
155,1,1,1100.0,Unfurnished,All,"Gaikwad Heights., Khandve Nagar, , Pune, Maharashtra",2,North-East,Granite,No,No,4,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0.0,3571.0
156,1,1,0.0,Semifurnished,Bachelors (Men/Women),"Manish Apartment, Sadhu Vaswani Nagar, , Pune, Maharashtra",1,East,Mosaic,No,No,1,None,Yes,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,40000,0.0,11241.0
157,1,1,0.0,Unfurnished,Family Only,"Karan Gharonda, Sainikwadi, , Pune, Maharashtra",3,East,Marble,Yes,No,0,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,30000,0.0,7145.0
158,1,1,600.0,Semifurnished,All,"Saartthi Sovereign, Hinjewadi Phase 2, , Pune, Maharashtra",5,No Direction,Not provided,Yes,No,1,Yes,Yes,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,30000,0.0,13348.0
159,1,1,550.0,Semifurnished,Family Only,"Gulmohar Paradise Homes, Thite Nagar, , Pune, Maharashtra",2,East,Marble,Yes,No,0,Yes,None,11,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 1000/ (/ month,0,0,1000.0,11633.0
160,3,2,0.0,Semifurnished,All,"Kalpataru Estate, Pimple Gurav, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,0,0,Under Construction,1,0,0,0,0,0,0,0,50000,0.0,22649.0
161,3,3,1420.0,Semifurnished,Family Only,"Nahar F Residences, Balewadi, , Pune, Maharashtra",6,East,Granite,Yes,Yes,1,None,None,0,0,0,2,0 to 1 Year Old,0,0,0,1,0,0,0,36000,125000,0.0,45322.0
162,1,1,550.0,Semifurnished,Family Only,"Darshan Park Society, Rahatani, , Pune, Maharashtra",2,No Direction,Not provided,Yes,No,1,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,25000,0.0,8013.0
163,1,1,0.0,Semifurnished,All,"New Sanghvi, , Pune, Maharashtra",0,No Direction,Not provided,No,No,0,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,25000,0.0,5292.0
164,3,3,950.0,Unfurnished,All,"Dheeraj Jade Residences, Wagholi, , Pune, Maharashtra",4,East,Marble,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,0,0,0,0,0,1,0,15000,45000,0.0,18823.0
165,1,2,535.0,Unfurnished,All,"Khese Park, Lohgaon Dhanori Road, Khese Park, , Pune, Maharashtra",2,North,Not provided,Yes,No,1,None,Yes,11,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,2,0.0,9755.0
166,1,1,0.0,Semifurnished,All,"Magarpatta Annex, Magarpatta, , Pune, Maharashtra",3,East,Vitrified,Yes,No,1,None,None,0,0,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,0,50000,0.0,11543.0
167,2,2,0.0,Unfurnished,Family Only,"Marvel Zephyr, Kharadi, , Pune, Maharashtra",7,No Direction,Not provided,No,No,1,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,28376.0
168,3,3,0.0,Unfurnished,All,"On Request, Market yard, , Pune, Maharashtra",1,West,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,0,0.0,37064.0
169,3,3,1650.0,Semifurnished,"Family , Bachelors (Men Only)","Castle World, Aundh, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,36,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,12,0.0,62494.0
170,3,3,1255.0,Semifurnished,All,"Kolte Cheryl, Ashoka Nagar, , Pune, Maharashtra",1,West,Vitrified,Yes,No,1,Yes,Yes,11,1,0,2,1 to 5 Year Old,0,0,0,0,0,1,0,25000,75000,0.0,41422.0
171,2,2,1000.0,Unfurnished,All,"Dorabjee Enclave, Salunke Vihar, , Pune, Maharashtra",3,East,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,0,0,0,0,1,Maintenance 2500/ (/ month,33000,3,2500.0,19703.0
172,1,1,509.0,Unfurnished,Family Only,"Madhuban housing Society, Punawale, , Pune, Maharashtra",8,No Direction,Not provided,Yes,No,0,None,None,11,1,0,2,0 to 1 Year Old,0,0,1,0,0,0,0,0,30000,0.0,7212.0
173,2,2,425.0,Unfurnished,All,"Xrbia Hinjewadi, Hinjewadi, , Pune, Maharashtra",6,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,0,0,0,1,0,0,0,2,14000,0.0,5101.0
174,2,2,0.0,Unfurnished,"Family , Bachelors (Men Only)","Yellow Bloosom, Nigade Nagar, , Pune, Maharashtra",2,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,0,0,0,1,0,0,0,0,0,0.0,11108.0
175,1,1,0.0,Unfurnished,All,"Phinix Gulmohar, Undri, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,10000,0.0,2379.0
176,3,3,2500.0,Unfurnished,Family Only,"Marvel Sangria, Mohamadwadi, , Pune, Maharashtra",3,East,Vitrified,Yes,Yes,2,Yes,Yes,11,1,0,1,1 to 5 Year Old,0,0,0,0,1,0,0,40000,120000,0.0,71642.0
177,2,2,1073.0,Unfurnished,Family Only,"Vision Boulevard, Pimple Saudagar, , Pune, Maharashtra",4,East,Vitrified,No,Yes,1,None,None,11,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,50000,0.0,19636.0
178,4,4,1000.0,Furnished,All,"Housr Phoenix, Balewadi, , Pune, Maharashtra",3,East,Marble,Yes,Yes,1,Yes,None,12,1,0,2,0 to 1 Year Old,1,0,0,0,0,0,0,0,1,0.0,22558.0
179,3,3,1150.0,Semifurnished,All,"Bramha Sky City, Dhanori, , Pune, Maharashtra",7,East,Vitrified,Yes,No,1,None,Yes,11,1,0,1,1 to 5 Year Old,0,0,0,1,0,0,Maintenance 2000/ ((one time fee,22000,55000,2000.0,28111.0
180,3,2,1300.0,Semifurnished,All,"Swapnashilp Society, Kothrud, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,Yes,Yes,0,1,1,1,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 500/ (/ month,33000,3,500.0,48241.0
181,2,2,0.0,Furnished,Family Only,"Wadhwani Sai Saheb, Pimple Saudagar, , Pune, Maharashtra",4,East,Not provided,Yes,No,0,None,None,11,1,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,60000,0.0,19936.0
182,1,2,480.0,Semifurnished,Family Only,"Varanasi Society, Warje, , Pune, Maharashtra",2,North-East,Not provided,No,No,1,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,2,0.0,10980.0
183,1,1,550.0,Furnished,All,"Karia Konark Nagar, Viman Nagar, , Pune, Maharashtra",2,North-East,Others,Yes,No,1,None,None,11,1,0,0,10+ Year Old,0,0,0,1,0,0,0,22000,3,0.0,16102.0
184,2,2,0.0,Furnished,All,"Citadel Chs, Ghorpadi, , Pune, Maharashtra",7,No Direction,Ceramic,Yes,No,1,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,60000,0.0,27024.0
185,2,2,700.0,Semifurnished,All,"Agnipankh Apartment, Talegaon Dabhade, , Pune, Maharashtra",2,East,Vitrified,No,No,0,None,None,11,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,25000,0.0,10207.0
186,1,1,0.0,Unfurnished,All,"Pimple Gurav, , Pune, Maharashtra",0,East,Granite,Yes,No,0,None,None,12,1,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,2,0.0,4166.0
187,3,3,1300.0,Semifurnished,All,"Nyati Exotica, NIBM, , Pune, Maharashtra",9,East,Vitrified,Yes,Yes,1,Yes,Yes,11,1,1,2,1 to 5 Year Old,1,0,0,0,0,0,0,22000,60000,0.0,36704.0
188,4,4,0.0,Semifurnished,Family Only,"Panchshil One North, Hadapsar, , Pune, Maharashtra",8,East,Marble,Yes,No,1,None,None,33,1,0,2,5 to 10 Year Old,0,1,1,1,1,0,Maintenance 9700/ (/ month,120000,6,9700.0,52895.0
189,2,2,1050.0,Furnished,Family Only,"Prime Plus 1, Pimple Saudagar, , Pune, Maharashtra",3,East,Vitrified,Yes,No,1,None,None,11,2,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,60000,0.0,23538.0
190,2,2,0.0,Semifurnished,Family Only,"Dwarka Sai Wonder Phase 2, Pimple Saudagar, , Pune, Maharashtra",8,East,Vitrified,Yes,No,1,None,None,11,1,0,1,0 to 1 Year Old,1,0,0,0,0,0,0,0,60000,0.0,17115.0
191,2,2,850.0,Unfurnished,Family Only,"Ruturang Society, Kothrud, , Pune, Maharashtra",6,East,Vitrified,Yes,No,1,Yes,Yes,24,1,0,2,5 to 10 Year Old,0,1,0,0,0,0,Maintenance 500/ (/ month,37500,100000,500.0,26714.0
192,1,2,0.0,Unfurnished,"Family , Bachelors (Women Only)","Sukhwani Palms, Wagholi, , Pune, Maharashtra",6,No Direction,Not provided,No,No,1,None,None,0,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,30000,0.0,6946.0
193,1,1,368.45,Unfurnished,Family Only,"ARV Royale, Handewadi, , Pune, Maharashtra",9,South-West,Ceramic,Yes,No,0,Yes,None,12,2,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,30000,0.0,7095.0
194,4,5,0.0,Furnished,Family Only,"Panchshil Eon Waterfront, Eon Free Zone , , Pune, Maharashtra",1,No Direction,Marble,No,No,2,None,None,11,1,0,0,Under Construction,0,0,0,0,1,0,0,75000,4,0.0,148927.0
195,1,1,400.0,Unfurnished,All,"Mayureshwar, jadhav rao industrial estate, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,0,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,20000,0.0,4762.0
196,2,2,1060.0,Semifurnished,Family Only,"Venkatesh Puram, NIBM, Kondhwa, , Pune, Maharashtra",2,East,Ceramic,No,No,1,None,None,11,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0.0,30528.0
197,2,1,0.0,Unfurnished,All,"Nestaway-75712, Maan, , Pune, Maharashtra",6,East,Not provided,No,No,1,None,None,0,3,1,0,1 to 5 Year Old,0,0,0,1,0,0,0,0,32000,0.0,9263.0
198,2,2,900.0,Semifurnished,All,"Megapolis Sparklet, Phase-3 Hinjewadi , , Pune, Maharashtra",1,West,Mosaic,Yes,No,1,None,None,11,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,35000,0.0,19116.0
199,3,3,1300.0,Furnished,All,"Kohinoor Tinsel Town Phase 2, Hinjewadi, , Pune, Maharashtra",1,No Direction,Not provided,Yes,No,1,Yes,Yes,12,2,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,0,60,0.0,72173.0
200,1,1,0.0,Unfurnished,Family Only,"Ganga Village, Hadapsar, , Pune, Maharashtra",5,No Direction,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,25000,0.0,5026.0
201,2,2,650.0,Unfurnished,Family Only,"Gandhi Bafna Ayaan, Wagholi, , Pune, Maharashtra",7,North-West,Marble,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,0,0,0,1,0,0,Maintenance 1/ (/ year,17000,54000,0.083333333,12909.0
202,3,3,0.0,Furnished,All,"Gulmohar Notting Hill, Kondhwa Budruk, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0.0,31062.0
203,1,1,385.0,Semifurnished,All,"Dasharathi Complex, Balaji Nagar, , Pune, Maharashtra",4,East,Stone,Yes,No,1,None,Yes,11,1,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 200/ (/ month,0,20000,200.0,3745.0
204,2,2,900.0,Unfurnished,Family Only,"Majestique Magnum, Pisoli, , Pune, Maharashtra",5,No Direction,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 2000/ (/ month,0,100000,2000.0,11439.0
205,2,2,1050.0,Furnished,All,"Classic CHS, Hadapsar Indutrial Estate, , Pune, Maharashtra",3,North-East,Mosaic,Yes,No,1,None,None,12,2,0,0,10+ Year Old,1,0,0,0,0,0,0,0,3,0.0,23538.0
206,3,3,0.0,Furnished,All,"ayodhya nagari, Aundh, , Pune, Maharashtra",0,No Direction,Not provided,No,No,2,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,50000,0.0,35297.0
207,2,2,650.0,Semifurnished,Family Only,"Victory Towers, Hadapsar, , Pune, Maharashtra",5,East,Ceramic,Yes,No,2,None,None,11,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,40000,0.0,17214.0
208,1,1,455.0,Furnished,All,"Krishna, Hadapsar, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 300/ (/ month,0,20000,300.0,5113.0
209,3,3,1400.0,Unfurnished,All,"Brahma Aangan, Kondhwa, , Pune, Maharashtra",3,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,2,10+ Year Old,0,0,0,0,0,1,Maintenance 1220/ (/ month,35000,3,1220.0,42717.0
210,3,2,0.0,Semifurnished,All,"Amanora Park Town, Hadapsar, , Pune, Maharashtra",2,East,Vitrified,Yes,No,1,Yes,Yes,11,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,60000,0.0,25538.0
211,2,3,0.0,Semifurnished,All,"Lunkad Arcade, Viman Nagar, , Pune, Maharashtra",0,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0.0,27858.0
212,3,3,1550.0,Semifurnished,Family Only,"Shirine Garden, Aundh, , Pune, Maharashtra",7,No Direction,Not provided,No,No,1,None,None,36,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,30000,125000,0.0,46151.0
213,3,3,1200.0,Unfurnished,Family Only,"Panchamrut Koolhomes, Ambegaon Budruk, , Pune, Maharashtra",6,East,Vitrified,Yes,No,1,None,None,11,0,0,1,0 to 1 Year Old,1,0,0,0,0,0,0,19000,50000,0.0,24943.0
214,1,1,0.0,Semifurnished,Family Only,"The Construction Shriram Nagari, Katraj, , Pune, Maharashtra",3,East,Mosaic,Yes,Yes,4,Yes,Yes,0,0,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0.0,8952.0
215,1,1,650.0,Unfurnished,All,"Mantra 24 West, Gahunje, , Pune, Maharashtra",1,North,Not provided,Yes,No,1,None,None,11,0,1,1,0 to 1 Year Old,1,0,0,0,0,0,0,0,0,0.0,6020.0
216,2,2,950.0,Furnished,All,"Gami Koregaon, Koregaon Park, , Pune, Maharashtra",1,East,Vitrified,No,No,1,None,None,0,0,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,40000,125000,0.0,51409.0
217,1,1,700.0,Unfurnished,Family Only,"Harshada Samarth, Pimple Saudagar, , Pune, Maharashtra",4,East,Not provided,No,No,0,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,20000,0.0,6748.0
218,2,1,800.0,Unfurnished,All,"Prakriti Heights, Bhosari, , Pune, Maharashtra",6,North,Vitrified,No,No,1,None,None,11,1,0,1,1 to 5 Year Old,0,1,0,0,0,0,0,0,40000,0.0,8027.0
219,2,2,1000.0,Semifurnished,Family Only,"Achal leela khushboo, Vishal Nagar, , Pune, Maharashtra",5,North-East,Marble,Yes,Yes,1,Yes,Yes,0,0,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0.0,20650.0
220,2,2,0.0,Semifurnished,"Family , Bachelors (Men Only)","Goel Hari Ganga, Swatantrya Sainik Nagar, , Pune, Maharashtra",5,West,Vitrified,Yes,No,1,None,None,0,0,1,2,5 to 10 Year Old,0,0,0,1,0,0,Maintenance 2/ (/ unit,22000,3,2.0,16513.0
221,1,1,700.0,Unfurnished,Family Only,"Shreenanda Classic, Rahatani, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0.0,9461.0
222,1,1,500.0,Unfurnished,All,"Lohegaon, , Pune, Maharashtra",0,South-West,Marble,No,No,2,None,None,0,0,1,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,10000,0.0,4563.0
223,2,2,0.0,Unfurnished,"Family , Bachelors (Women Only)","austin plaza, Wakad, , Pune, Maharashtra",6,No Direction,Not provided,Yes,No,1,None,None,0,0,1,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,50000,0.0,16213.0
224,2,2,950.0,Semifurnished,Family Only,"ND Tower, Akurdi, , Pune, Maharashtra",1,No Direction,Granite,Yes,No,1,None,None,11,2,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,60000,0.0,19818.0
